"commit_id","equipo","modulo","prioridad","lead_time_horas","lineas_cambiadas","num_bugs","deploy_status"
"PR-13003","Beta","Auth-Service","Crítica",9.1,10,0,"success"
"PR-13004","Delta","Billing","Baja",7.1,259,1,"rolled_back"
"PR-13005","Gamma","Auth-Service","Alta",4,10,0,"success"
"PR-13006","Beta","Frontend-UI","Baja",0.95,10,0,"success"
"PR-13007","Alpha","Core-API","Alta",1.16,219,2,"success"
"PR-13008","Beta","Core-API","Alta",72,716,2,"success"
"PR-13009","Beta","Database","Alta",10.17,10,0,"success"
"PR-13010","Beta","Database","Baja",4,125,0,"failed"
"PR-13011","Alpha","Auth-Service","Baja",6,32,0,"success"
"PR-13012","Delta","Database","Media",6,281,3,"rolled_back"
"PR-13013","Alpha","Frontend-UI","Alta",5.59,82,0,"success"
"PR-13014","Beta","Database","Alta",4,10,0,"success"
"PR-13015","Delta","Billing","Media",10.52,185,0,"success"
"PR-13016","Gamma","Auth-Service","Baja",33.14,555,3,"success"
"PR-13017","Delta","Auth-Service","Baja",0.78,10,0,"success"
"PR-13018","Gamma","Database","Media",70.37,1038,5,"failed"
"PR-13019","Alpha","Core-API","Alta",1.37,155,0,"success"
"PR-13020","Delta","Frontend-UI","Baja",3,10,0,"success"
"PR-13021","Delta","Billing","Alta",45.89,447,3,"success"
"PR-13022","Gamma","Core-API","Alta",46.87,417,3,"success"
"PR-13023","Alpha","Database","Media",24.98,353,2,"success"
"PR-13024","Beta","Auth-Service","Media",5.16,291,1,"success"
"PR-13025","Delta","Billing","Media",3,10,0,"success"
"PR-13026","Gamma","Frontend-UI","Alta",73,966,3,"success"
"PR-13027","Gamma","Database","Crítica",8,226,0,"success"
"PR-13028","Gamma","Database","Baja",5,21,0,"success"
"PR-13029","Gamma","Frontend-UI","Media",65,980,1,"success"
"PR-13030","Delta","Frontend-UI","Media",5.16,197,2,"success"
"PR-13031","Alpha","Billing","Media",1,110,0,"success"
"PR-13032","Alpha","Auth-Service","Media",4,235,0,"success"
"PR-13033","Delta","Billing","Alta",3,191,2,"success"
"PR-13034","Alpha","Frontend-UI","Media",43,501,4,"success"
"PR-13035","Delta","Core-API","Alta",4.73,227,2,"success"
"PR-13036","Alpha","Database","Media",10,293,0,"success"
"PR-13037","Beta","Billing","Alta",6,307,1,"success"
"PR-13038","Beta","Auth-Service","Media",40.22,521,1,"success"
"PR-13039","Alpha","Database","Media",2,59,0,"success"
"PR-13040","Beta","Frontend-UI","Baja",7,260,0,"success"
"PR-13041","Alpha","Database","Media",42,361,1,"success"
"PR-13042","Delta","Core-API","Media",4.47,81,0,"success"
"PR-13043","Alpha","Database","Baja",66,827,3,"success"
"PR-13044","Gamma","Billing","Media",1,68,0,"success"
"PR-13045","Beta","Billing","Media",2.45,10,0,"success"
"PR-13046","Gamma","Auth-Service","Alta",5,10,0,"success"
"PR-13047","Beta","Database","Baja",3,10,0,"success"
"PR-13048","Beta","Frontend-UI","Baja",254.01,3116,13,"success"
"PR-13049","Gamma","Database","Media",1,17,0,"success"
"PR-13050","Alpha","Auth-Service","Media",54,745,4,"failed"
"PR-13051","Alpha","Billing","Media",1.62,11,0,"success"
"PR-13052","Beta","Core-API","Media",0.95,49,0,"success"
"PR-13053","Beta","Auth-Service","Alta",2.78,10,0,"success"
"PR-13054","Delta","Database","Baja",9.81,290,2,"success"
"PR-13055","Delta","Core-API","Alta",10.96,125,0,"success"
"PR-13056","Alpha","Frontend-UI","Media",81.71,903,3,"success"
"PR-13057","Beta","Frontend-UI","Crítica",57,954,2,"success"
"PR-13058","Alpha","Database","Alta",4.19,97,0,"success"
"PR-13059","Alpha","Billing","Alta",6,103,0,"success"
"PR-13060","Delta","Frontend-UI","Media",39.48,592,2,"failed"
"PR-13061","Gamma","Frontend-UI","Media",68.31,1170,10,"failed"
"PR-13062","Alpha","Core-API","Alta",8.95,10,0,"success"
"PR-13063","Alpha","Billing","Media",43.37,401,1,"success"
"PR-13064","Gamma","Billing","Media",7,101,1,"success"
"PR-13065","Alpha","Auth-Service","Alta",4.08,283,2,"rolled_back"
"PR-13066","Gamma","Core-API","Alta",34,430,2,"success"
"PR-13067","Delta","Core-API","Media",51,749,1,"failed"
"PR-13068","Delta","Billing","Alta",35,518,2,"success"
"PR-13069","Alpha","Database","Media",6,333,1,"success"
"PR-13070","Alpha","Frontend-UI","Alta",1,80,1,"success"
"PR-13071","Gamma","Auth-Service","Baja",5.81,10,1,"success"
"PR-13072","Alpha","Auth-Service","Alta",6,67,1,"failed"
"PR-13073","Delta","Frontend-UI","Baja",4.71,86,1,"success"
"PR-13074","Beta","Billing","Media",68,791,1,"rolled_back"
"PR-13075","Alpha","Billing","Alta",4,10,0,"success"
"PR-13076","Delta","Auth-Service","Alta",54.83,660,5,"success"
"PR-13077","Alpha","Core-API","Media",6,48,0,"success"
"PR-13078","Beta","Core-API","Alta",4.6,220,1,"rolled_back"
"PR-13079","Delta","Core-API","Baja",3.11,65,1,"success"
"PR-13080","Gamma","Database","Media",38.65,500,2,"rolled_back"
"PR-13081","Delta","Billing","Media",3,40,0,"success"
"PR-13082","Beta","Database","Baja",4.48,10,0,"success"
"PR-13083","Beta","Core-API","Alta",40,563,1,"success"
"PR-13084","Alpha","Core-API","Media",3,194,1,"rolled_back"
"PR-13085","Delta","Auth-Service","Alta",6.53,282,2,"success"
"PR-13086","Gamma","Billing","Media",4.1,27,0,"success"
"PR-13087","Alpha","Billing","Baja",184.16,2221,5,"failed"
"PR-13088","Beta","Database","Media",8,225,0,"success"
"PR-13089","Beta","Core-API","Alta",66.46,835,4,"success"
"PR-13090","Delta","Core-API","Crítica",150,1966,9,"failed"
"PR-13091","Gamma","Database","Alta",48,464,0,"success"
"PR-13092","Alpha","Billing","Alta",2.5,10,0,"success"
"PR-13093","Delta","Core-API","Alta",4.86,35,0,"success"
"PR-13094","Gamma","Database","Crítica",291.81,3436,12,"success"
"PR-13095","Beta","Database","Crítica",3,10,0,"success"
"PR-13096","Delta","Auth-Service","Media",51,848,2,"failed"
"PR-13097","Alpha","Core-API","Media",4,120,0,"success"
"PR-13098","Alpha","Database","Media",86,1103,5,"success"
"PR-13099","Beta","Auth-Service","Alta",2,277,0,"success"
"PR-13100","Delta","Core-API","Alta",5,279,0,"success"
"PR-13101","Alpha","Database","Media",37.01,430,3,"success"
"PR-13102","Delta","Database","Media",7.1,324,0,"success"
"PR-13103","Delta","Billing","Media",2,10,0,"success"
"PR-13104","Beta","Database","Alta",51.65,637,3,"failed"
"PR-13105","Gamma","Core-API","Media",4.88,10,0,"success"
"PR-13106","Delta","Database","Alta",2.38,202,0,"success"
"PR-13107","Delta","Auth-Service","Baja",13,303,3,"failed"
"PR-13108","Alpha","Billing","Crítica",3,22,0,"success"
"PR-13109","Gamma","Database","Baja",45.28,916,2,"success"
"PR-13110","Delta","Frontend-UI","Baja",63.45,746,3,"rolled_back"
"PR-13111","Beta","Database","Alta",4,10,0,"success"
"PR-13112","Beta","Frontend-UI","Media",6,90,0,"success"
"PR-13113","Alpha","Frontend-UI","Media",23.04,346,1,"success"
"PR-13114","Beta","Database","Media",5.52,233,1,"success"
"PR-13115","Alpha","Database","Alta",37,494,4,"success"
"PR-13116","Delta","Auth-Service","Crítica",8.12,34,0,"success"
"PR-13117","Beta","Billing","Media",45.89,677,0,"success"
"PR-13118","Alpha","Core-API","Media",49,674,5,"failed"
"PR-13119","Beta","Billing","Media",7,104,0,"success"
"PR-13120","Delta","Frontend-UI","Media",40.36,741,2,"success"
"PR-13121","Gamma","Frontend-UI","Alta",2,10,0,"success"
"PR-13122","Alpha","Database","Media",3,84,0,"success"
"PR-13123","Alpha","Billing","Alta",43.5,544,2,"success"
"PR-13124","Beta","Billing","Crítica",1,102,0,"success"
"PR-13125","Alpha","Auth-Service","Crítica",40,618,1,"success"
"PR-13126","Alpha","Database","Media",98,1107,6,"success"
"PR-13127","Delta","Database","Media",3.9,20,0,"success"
"PR-13128","Delta","Billing","Alta",5,304,0,"success"
"PR-13129","Beta","Billing","Crítica",54,523,2,"success"
"PR-13130","Alpha","Billing","Media",3,31,2,"success"
"PR-13131","Alpha","Billing","Alta",41,524,0,"success"
"PR-13132","Alpha","Database","Media",2,10,0,"success"
"PR-13133","Delta","Core-API","Media",5.03,10,1,"success"
"PR-13134","Delta","Core-API","Alta",4,48,0,"success"
"PR-13135","Alpha","Frontend-UI","Alta",8,27,0,"success"
"PR-13136","Alpha","Database","Media",42,503,1,"failed"
"PR-13137","Beta","Billing","Media",42,557,2,"success"
"PR-13138","Beta","Core-API","Alta",54.83,611,3,"success"
"PR-13139","Gamma","Database","Media",2.39,45,1,"success"
"PR-13140","Gamma","Billing","Crítica",7.96,10,0,"success"
"PR-13141","Alpha","Auth-Service","Baja",1,170,0,"success"
"PR-13142","Alpha","Core-API","Media",64.23,572,1,"rolled_back"
"PR-13143","Gamma","Database","Alta",72,979,3,"failed"
"PR-13144","Beta","Billing","Alta",29,480,2,"success"
"PR-13145","Delta","Core-API","Alta",26.4,296,1,"success"
"PR-13146","Gamma","Database","Baja",4.28,61,0,"success"
"PR-13147","Delta","Frontend-UI","Crítica",33.66,432,0,"success"
"PR-13148","Alpha","Billing","Media",1.61,66,0,"failed"
"PR-13149","Beta","Core-API","Media",1,54,0,"success"
"PR-13150","Delta","Core-API","Baja",5.57,162,1,"failed"
"PR-13151","Alpha","Billing","Alta",44.12,421,3,"success"
"PR-13152","Gamma","Auth-Service","Alta",29,364,2,"failed"
"PR-13153","Alpha","Billing","Media",78,954,2,"success"
"PR-13154","Gamma","Billing","Media",9.28,10,0,"success"
"PR-13155","Alpha","Core-API","Baja",72,960,2,"failed"
"PR-13156","Gamma","Billing","Media",2,12,0,"success"
"PR-13157","Delta","Database","Baja",51.97,675,3,"success"
"PR-13158","Delta","Frontend-UI","Alta",6.62,216,3,"success"
"PR-13159","Beta","Billing","Baja",119,1520,5,"failed"
"PR-13160","Beta","Core-API","Baja",78.74,1090,3,"success"
"PR-13161","Alpha","Auth-Service","Alta",41.69,362,4,"failed"
"PR-13162","Delta","Billing","Alta",4.65,10,0,"success"
"PR-13163","Alpha","Database","Crítica",113,1206,4,"success"
"PR-13164","Alpha","Billing","Media",14,422,1,"failed"
"PR-13165","Gamma","Billing","Media",1.28,10,0,"rolled_back"
"PR-13166","Alpha","Billing","Crítica",6.89,115,0,"success"
"PR-13167","Alpha","Auth-Service","Media",2.62,25,0,"success"
"PR-13168","Beta","Billing","Media",19.07,101,1,"success"
"PR-13169","Delta","Core-API","Media",95.04,1046,3,"rolled_back"
"PR-13170","Gamma","Database","Media",212,2580,11,"rolled_back"
"PR-13171","Delta","Billing","Media",4.5,273,1,"success"
"PR-13172","Delta","Database","Media",44,707,5,"success"
"PR-13173","Beta","Billing","Media",2,10,0,"success"
"PR-13174","Delta","Frontend-UI","Media",34,597,1,"success"
"PR-13175","Delta","Core-API","Alta",75.47,894,3,"success"
"PR-13176","Beta","Frontend-UI","Alta",5,185,1,"failed"
"PR-13177","Gamma","Frontend-UI","Media",2.37,47,0,"success"
"PR-13178","Alpha","Core-API","Crítica",158.1,1958,7,"success"
"PR-13179","Gamma","Frontend-UI","Alta",43,798,2,"success"
"PR-13180","Beta","Auth-Service","Alta",72,1019,6,"failed"
"PR-13181","Alpha","Frontend-UI","Alta",38,459,3,"success"
"PR-13182","Alpha","Auth-Service","Crítica",1.18,220,0,"success"
"PR-13183","Delta","Core-API","Alta",7,240,1,"success"
"PR-13184","Alpha","Billing","Media",4.07,10,0,"success"
"PR-13185","Gamma","Database","Baja",39.75,558,3,"success"
"PR-13186","Alpha","Billing","Media",2,77,0,"success"
"PR-13187","Delta","Frontend-UI","Media",85.81,1041,3,"rolled_back"
"PR-13188","Beta","Core-API","Media",8,328,1,"success"
"PR-13189","Beta","Billing","Baja",45.2,549,6,"failed"
"PR-13190","Delta","Auth-Service","Crítica",1.85,142,1,"success"
"PR-13191","Delta","Database","Media",3.13,289,0,"success"
"PR-13192","Gamma","Core-API","Baja",258,3329,17,"failed"
"PR-13193","Gamma","Core-API","Alta",3,10,1,"success"
"PR-13194","Gamma","Frontend-UI","Media",49,681,2,"success"
"PR-13195","Alpha","Auth-Service","Media",1,77,0,"success"
"PR-13196","Beta","Billing","Alta",8.91,140,1,"success"
"PR-13197","Alpha","Auth-Service","Crítica",2.47,106,2,"success"
"PR-13198","Alpha","Core-API","Media",88,1101,6,"success"
"PR-13199","Alpha","Billing","Baja",2,389,2,"success"
"PR-13200","Beta","Database","Media",40.1,574,2,"failed"
"PR-13201","Alpha","Database","Media",51,595,1,"success"
"PR-13202","Gamma","Database","Baja",55.26,1015,1,"failed"
"PR-13203","Delta","Frontend-UI","Media",58,595,3,"success"
"PR-13204","Beta","Frontend-UI","Media",72.58,774,1,"success"
"PR-13205","Alpha","Billing","Alta",164.66,2015,9,"failed"
"PR-13206","Gamma","Billing","Media",265,3226,9,"rolled_back"
"PR-13207","Delta","Auth-Service","Alta",310,3768,20,"failed"
"PR-13208","Delta","Billing","Media",2,171,1,"success"
"PR-13209","Beta","Database","Alta",2,154,1,"success"
"PR-13210","Gamma","Auth-Service","Baja",1,174,0,"success"
"PR-13211","Beta","Database","Alta",45,712,4,"failed"
"PR-13212","Alpha","Core-API","Media",7.2,131,1,"failed"
"PR-13213","Delta","Auth-Service","Media",0.98,107,0,"success"
"PR-13214","Gamma","Billing","Media",3.81,80,0,"success"
"PR-13215","Beta","Database","Media",38,512,3,"success"
"PR-13216","Alpha","Database","Crítica",7,49,0,"success"
"PR-13217","Alpha","Core-API","Media",42.45,558,0,"success"
"PR-13218","Gamma","Frontend-UI","Baja",97,1253,1,"success"
"PR-13219","Delta","Billing","Media",9,106,0,"success"
"PR-13220","Beta","Core-API","Crítica",0.56,168,1,"failed"
"PR-13221","Alpha","Billing","Media",5,10,2,"success"
"PR-13222","Beta","Auth-Service","Media",4,151,1,"failed"
"PR-13223","Delta","Billing","Crítica",37.05,447,2,"rolled_back"
"PR-13224","Alpha","Database","Alta",77,941,1,"success"
"PR-13225","Alpha","Billing","Media",41.16,650,5,"success"
"PR-13226","Delta","Database","Media",31,163,0,"success"
"PR-13227","Beta","Frontend-UI","Alta",47,581,1,"success"
"PR-13228","Delta","Database","Media",4,10,0,"success"
"PR-13229","Beta","Core-API","Media",10,313,0,"success"
"PR-13230","Alpha","Core-API","Media",7,190,0,"rolled_back"
"PR-13231","Delta","Frontend-UI","Media",6.36,166,2,"success"
"PR-13232","Alpha","Core-API","Crítica",3,125,0,"success"
"PR-13233","Delta","Billing","Crítica",72,809,4,"failed"
"PR-13234","Alpha","Database","Media",3,10,0,"success"
"PR-13235","Alpha","Auth-Service","Baja",49,604,4,"success"
"PR-13236","Alpha","Auth-Service","Media",2,48,0,"success"
"PR-13237","Alpha","Auth-Service","Alta",1,95,0,"success"
"PR-13238","Beta","Auth-Service","Alta",4,110,1,"success"
"PR-13239","Beta","Database","Baja",49.96,716,2,"success"
"PR-13240","Delta","Billing","Crítica",5,221,2,"success"
"PR-13241","Beta","Billing","Alta",1,194,0,"success"
"PR-13242","Beta","Billing","Baja",4,10,0,"success"
"PR-13243","Delta","Database","Baja",3,236,2,"success"
"PR-13244","Delta","Auth-Service","Baja",168.03,2131,10,"success"
"PR-13245","Delta","Frontend-UI","Media",60,595,4,"success"
"PR-13246","Beta","Billing","Alta",50.6,809,2,"success"
"PR-13247","Beta","Billing","Baja",39.55,255,1,"rolled_back"
"PR-13248","Alpha","Database","Alta",4,184,1,"success"
"PR-13249","Delta","Billing","Alta",47.77,650,3,"success"
"PR-13250","Alpha","Auth-Service","Baja",3,10,0,"success"
"PR-13251","Beta","Auth-Service","Media",3.53,10,0,"success"
"PR-13252","Gamma","Frontend-UI","Alta",172,1892,6,"success"
"PR-13253","Alpha","Frontend-UI","Baja",51,580,4,"success"
"PR-13254","Gamma","Core-API","Alta",0.84,10,0,"success"
"PR-13255","Delta","Frontend-UI","Media",2,10,0,"success"
"PR-13256","Delta","Core-API","Alta",2.33,10,0,"success"
"PR-13257","Beta","Frontend-UI","Crítica",110.34,1324,5,"rolled_back"
"PR-13258","Gamma","Billing","Media",6.48,94,0,"success"
"PR-13259","Alpha","Billing","Alta",46.71,722,2,"success"
"PR-13260","Alpha","Frontend-UI","Media",40,374,4,"failed"
"PR-13261","Alpha","Auth-Service","Baja",120.61,1478,3,"failed"
"PR-13262","Beta","Auth-Service","Baja",3.76,10,0,"success"
"PR-13263","Delta","Database","Crítica",0.85,102,1,"failed"
"PR-13264","Delta","Frontend-UI","Baja",190,2243,12,"rolled_back"
"PR-13265","Gamma","Frontend-UI","Alta",0.5,10,2,"rolled_back"
"PR-13266","Gamma","Auth-Service","Media",4,75,1,"success"
"PR-13267","Beta","Billing","Baja",4.92,278,2,"success"
"PR-13268","Beta","Database","Media",30,472,1,"success"
"PR-13269","Delta","Database","Media",23.82,293,1,"rolled_back"
"PR-13270","Beta","Frontend-UI","Alta",23,357,1,"success"
"PR-13271","Gamma","Database","Baja",61,971,2,"success"
"PR-13272","Gamma","Auth-Service","Media",5.73,114,1,"failed"
"PR-13273","Beta","Core-API","Media",3.41,262,2,"success"
"PR-13274","Delta","Core-API","Baja",58,870,3,"success"
"PR-13275","Beta","Auth-Service","Alta",48,697,5,"success"
"PR-13276","Alpha","Frontend-UI","Baja",319,4019,20,"failed"
"PR-13277","Beta","Auth-Service","Baja",9,10,1,"success"
"PR-13278","Beta","Core-API","Baja",2,211,0,"success"
"PR-13279","Gamma","Billing","Media",305,3670,17,"failed"
"PR-13280","Delta","Database","Media",1,346,1,"success"
"PR-13281","Beta","Billing","Alta",3.87,137,2,"success"
"PR-13282","Delta","Auth-Service","Media",76.37,852,1,"success"
"PR-13283","Delta","Billing","Baja",2.21,221,1,"success"
"PR-13284","Beta","Frontend-UI","Media",48.91,688,3,"rolled_back"
"PR-13285","Beta","Frontend-UI","Media",50.02,826,1,"failed"
"PR-13286","Beta","Database","Baja",91.58,1019,3,"success"
"PR-13287","Delta","Core-API","Crítica",7,157,2,"success"
"PR-13288","Delta","Auth-Service","Media",5,14,0,"success"
"PR-13289","Alpha","Database","Alta",19.01,491,4,"failed"
"PR-13290","Delta","Frontend-UI","Baja",3.21,219,0,"success"
"PR-13291","Alpha","Billing","Baja",3.21,10,0,"success"
"PR-13292","Alpha","Auth-Service","Baja",61.21,716,4,"success"
"PR-13293","Beta","Auth-Service","Media",40.9,598,4,"rolled_back"
"PR-13294","Alpha","Auth-Service","Media",5.43,228,0,"success"
"PR-13295","Delta","Database","Media",4.03,241,0,"success"
"PR-13296","Delta","Database","Alta",40,459,3,"success"
"PR-13297","Alpha","Core-API","Baja",3,10,0,"success"
"PR-13298","Alpha","Billing","Baja",56,553,2,"success"
"PR-13299","Delta","Auth-Service","Crítica",93,1331,2,"success"
"PR-13300","Gamma","Database","Crítica",173,2042,7,"success"
"PR-13301","Gamma","Billing","Alta",5.18,18,0,"success"
"PR-13302","Gamma","Auth-Service","Media",3,269,0,"success"
"PR-13303","Beta","Frontend-UI","Crítica",256.44,3321,12,"success"
"PR-13304","Delta","Auth-Service","Alta",4.88,112,0,"success"
"PR-13305","Alpha","Frontend-UI","Baja",2.95,331,2,"success"
"PR-13306","Delta","Auth-Service","Alta",7.09,317,1,"failed"
"PR-13307","Alpha","Auth-Service","Baja",5,10,0,"success"
"PR-13308","Gamma","Auth-Service","Media",196.7,2417,8,"success"
"PR-13309","Alpha","Frontend-UI","Baja",2,10,0,"success"
"PR-13310","Alpha","Core-API","Media",10.39,105,0,"success"
"PR-13311","Alpha","Billing","Alta",44,589,6,"success"
"PR-13312","Gamma","Core-API","Baja",14,211,2,"success"
"PR-13313","Alpha","Database","Media",3,137,1,"success"
"PR-13314","Beta","Core-API","Baja",2.37,308,1,"failed"
"PR-13315","Gamma","Frontend-UI","Media",6,41,1,"success"
"PR-13316","Beta","Auth-Service","Baja",1,12,1,"success"
"PR-13317","Beta","Auth-Service","Alta",1.47,75,0,"success"
"PR-13318","Beta","Core-API","Alta",4,108,1,"success"
"PR-13319","Gamma","Frontend-UI","Alta",42.3,742,4,"failed"
"PR-13320","Alpha","Billing","Crítica",49.87,863,2,"failed"
"PR-13321","Delta","Auth-Service","Media",4,88,0,"success"
"PR-13322","Beta","Frontend-UI","Alta",1,10,1,"success"
"PR-13323","Delta","Auth-Service","Alta",5,123,0,"success"
"PR-13324","Alpha","Billing","Alta",238.27,2854,10,"failed"
"PR-13325","Delta","Auth-Service","Media",1.25,217,1,"success"
"PR-13326","Delta","Core-API","Media",1.72,10,0,"success"
"PR-13327","Beta","Database","Baja",2.2,105,1,"success"
"PR-13328","Alpha","Database","Media",31,423,1,"success"
"PR-13329","Delta","Database","Alta",59,691,1,"success"
"PR-13330","Alpha","Frontend-UI","Baja",9,135,0,"success"
"PR-13331","Alpha","Database","Media",11.26,80,0,"success"
"PR-13332","Delta","Billing","Baja",39,406,2,"failed"
"PR-13333","Beta","Billing","Media",3,84,1,"success"
"PR-13334","Delta","Frontend-UI","Media",46.86,804,3,"success"
"PR-13335","Beta","Billing","Media",0,22,0,"success"
"PR-13336","Beta","Frontend-UI","Crítica",66.2,835,5,"failed"
"PR-13337","Gamma","Billing","Media",53.84,506,2,"success"
"PR-13338","Gamma","Auth-Service","Media",3.49,150,0,"success"
"PR-13339","Gamma","Billing","Media",24,357,1,"success"
